fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,modified,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
956683,Ryan Gravenberch,MID,Liverpool,122.1,4,1,568,14,3.5,4.63,1.13,33.06,35,0,3160,0,0,0,0,1,0,37,92,5,441266.0,Ryan,Gravenberch,708.0,323.0,390.0,MID,MID,MID,5.5,441266.0,5.0,52.0,57.0,35.0,60.0,10.0,193.0,69.0,34.0,0.0,0.0,0.0,37,0,0,0,30,0,0,0,0,0,0.0,0.0,568.0,2,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.486,0.432,22,3.324,0.595,31,0.0,1,False
956925,Georginio Rutter,MID,Brighton,84.6,6,1,288,6,1.67,6.24,4.57,27.9,29,5,1651,0,0,0,0,0,0,19,95,2,463067.0,Georginio,Rutter,0.0,618.0,158.0,0,MID,MID,6.0,463067.0,12.0,45.0,12.0,15.0,10.0,3.0,66.0,39.0,24.0,0.0,0.0,0.0,28,0,0,0,4,0,0,0,0,0,0.0,0.0,288.0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.393,0.536,16,3.536,0.571,4,0.0,0,False
958335,Jesper Lindstrøm,MID,Everton,39.7,1,0,167,6,1.96,4.11,2.15,13.37,14,0,1229,0,0,0,0,0,0,15,44,2,463903.0,Jesper,Lindstrøm,0.0,577.0,0.0,0,MID,MID,0.0,463903.0,10.0,10.0,14.0,25.0,12.0,3.0,70.0,45.0,20.0,0.0,0.0,0.0,25,0,0,0,6,0,0,0,0,0,0.0,0.0,167.0,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.76,0.0,0,2.04,0.0,7,0.0,1,False
959407,James Hill,DEF,Bournemouth,10.5,1,0,55,1,0.25,0.54,0.29,8.54,9,0,443,0,0,0,0,0,0,6,17,1,463981.0,James,Hill,69.0,68.0,77.0,DEF,DEF,DEF,4.0,463981.0,0.0,5.0,31.0,8.0,9.0,0.0,13.0,15.0,7.0,0.0,0.0,0.0,10,0,0,0,4,0,0,0,0,0,0.0,0.0,55.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.7,0.4,5,2.1,0.5,4,0.0,0,False
961306,Nathan Collins,DEF,Brentford,112.4,7,11,549,8,1.57,4.01,2.44,56.31,57,2,3420,0,0,0,0,0,0,38,127,5,432830.0,Nathan,Collins,96.0,88.0,106.0,DEF,DEF,DEF,5.0,432830.0,6.0,31.0,220.0,24.0,34.0,57.0,162.0,40.0,16.0,0.0,0.0,0.0,38,0,0,0,32,0,0,0,0,0,0.0,0.0,549.0,8,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.342,0.658,31,4.105,0.816,29,0.0,-3,False
961995,Bukayo Saka,MID,Arsenal,148.4,11,18,508,7,7.78,14.65,6.87,17.72,21,6,1724,0,0,0,0,0,0,20,127,3,223340.0,Bukayo,Saka,19.0,17.0,16.0,MID,MID,MID,10.0,223340.0,23.0,39.0,6.0,15.0,3.0,0.0,70.0,29.0,14.0,0.0,0.0,1.0,25,0,0,0,0,0,0,0,0,0,0.0,-6.0,502.0,17,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5.08,0.48,12,5.04,0.48,-1,-6.0,-1,False
963964,Harvey Elliott,MID,Liverpool,31.0,2,3,120,0,0.64,2.42,1.78,6.14,6,1,359,0,0,0,0,0,0,2,33,1,444884.0,Harvey,Elliott,295.0,319.0,389.0,MID,MID,MID,5.5,444884.0,4.0,1.0,3.0,3.0,1.0,2.0,15.0,5.0,2.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,3,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.833,0.333,6,1.833,0.333,0,0.0,0,False
963965,Fábio Freitas Gouveia Carvalho,MID,Brentford,26.7,1,1,127,0,0.54,3.03,2.49,11.46,14,2,443,0,0,0,0,0,0,3,35,1,244858.0,Fábio,Freitas Gouveia Carvalho,0.0,314.0,123.0,0,MID,MID,5.0,244858.0,6.0,10.0,2.0,9.0,3.0,1.0,30.0,13.0,4.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,127.0,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.842,0.368,7,1.895,0.368,1,0.0,1,False
965764,Iliman Ndiaye,FWD,Everton,92.7,0,21,552,15,1.36,7.59,6.23,29.01,24,9,2426,0,0,0,0,0,0,29,114,3,440993.0,Iliman,Ndiaye,486.0,232.0,299.0,FWD,FWD,MID,6.5,440993.0,18.0,52.0,15.0,28.0,20.0,5.0,172.0,53.0,25.0,0.0,0.0,2.0,33,15,9,0,12,0,-54,0,0,0,0.0,-24.0,474.0,12,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.455,0.515,21,4.273,0.636,27,-78.0,-9,True
966021,Taylor Harwood-Bellis,DEF,Southampton,29.6,0,2,268,3,0.68,2.46,1.78,68.5,65,1,2824,0,0,0,0,0,0,32,55,9,245719.0,Taylor,Harwood-Bellis,0.0,461.0,0.0,0,DEF,DEF,0.0,245719.0,8.0,14.0,140.0,20.0,30.0,43.0,123.0,28.0,8.0,0.0,0.0,0.0,34,0,0,0,16,0,0,0,0,0,0.0,0.0,268.0,3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.618,0.0,0,2.118,0.0,17,0.0,1,False
966026,Ian Maatsen,DEF,Aston Villa,43.9,2,0,204,3,2.43,3.3,0.87,17.31,16,1,1125,0,0,0,0,0,0,10,57,2,441302.0,Ian,Maatsen,609.0,45.0,39.0,MID,DEF,DEF,4.5,441302.0,5.0,9.0,27.0,17.0,15.0,0.0,67.0,29.0,12.0,0.0,0.0,0.0,29,0,0,0,2,0,0,0,0,0,0.0,0.0,204.0,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.966,0.414,13,2.034,0.448,2,0.0,0,False
967622,Antony Matheus dos Santos,MID,Man Utd,2.1,0,0,37,0,0.21,0.81,0.6,2.05,2,0,135,0,0,0,0,0,0,0,8,0,467169.0,Antony Matheus,dos Santos,372.0,365.0,454.0,MID,MID,MID,6.0,467169.0,3.0,5.0,0.0,3.0,2.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,37.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.125,1,1.0,0.125,0,0.0,0,False
967941,Mads Hermansen,GK,Leicester,47.4,0,1,231,1,0.02,0.02,0.0,55.09,58,0,2385,0,0,0,1,0,103,27,63,1,467189.0,Mads,Hermansen,0.0,293.0,0.0,0,GK,GK,0.0,467189.0,0.0,3.0,33.0,1.0,0.0,0.0,203.0,1.0,0.0,74.0,29.0,0.0,27,0,0,0,0,0,0,0,0,0,74.0,0.0,305.0,4,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.333,0.0,0,2.444,0.0,3,74.0,3,False
970243,Mats Wieffer,MID,Brighton,29.0,5,4,243,2,1.0,1.8,0.8,18.89,22,1,1003,0,0,0,0,0,0,10,52,6,467779.0,Mats,Wieffer,0.0,149.0,173.0,0,MID,MID,5.0,467779.0,4.0,10.0,25.0,34.0,17.0,2.0,68.0,58.0,24.0,0.0,0.0,0.0,25,0,0,0,12,0,0,0,0,0,0.0,0.0,243.0,7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.08,0.4,13,2.68,0.52,15,0.0,3,False
974618,Jan Paul van Hecke,DEF,Brighton,70.3,1,7,406,7,1.41,2.73,1.32,44.67,47,1,2960,0,0,0,0,1,0,33,87,6,469142.0,Jan Paul,van Hecke,150.0,144.0,151.0,DEF,DEF,DEF,4.5,469142.0,5.0,24.0,139.0,29.0,24.0,22.0,131.0,45.0,16.0,0.0,0.0,0.0,34,0,0,0,12,0,0,0,0,0,0.0,0.0,406.0,7,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.559,0.559,22,2.912,0.647,12,0.0,0,False
976506,Mykhailo Mudryk,MID,Chelsea,5.1,0,0,26,0,0.66,0.9,0.24,3.28,2,0,145,0,0,0,0,0,0,1,7,0,465920.0,Mykhailo,Mudryk,210.0,179.0,245.0,MID,MID,MID,5.0,465920.0,1.0,2.0,1.0,2.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.143,1,1.0,0.143,0,0.0,0,False
980381,Leif Davis,DEF,Ipswich,44.0,2,5,174,2,4.74,5.72,0.98,60.7,71,1,2742,0,0,0,0,1,0,32,52,5,455084.0,Leif,Davis,0.0,267.0,0.0,0,DEF,DEF,0.0,455084.0,2.0,31.0,71.0,27.0,25.0,8.0,113.0,46.0,19.0,0.0,0.0,0.0,33,0,0,0,2,0,0,0,0,0,0.0,0.0,174.0,6,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.576,0.0,0,1.667,0.0,3,0.0,1,False
1006676,Caleb Okoli,DEF,Leicester,7.7,0,1,106,1,0.17,0.79,0.62,27.72,26,1,1122,0,0,0,0,0,0,12,27,4,473341.0,Caleb,Okoli,0.0,301.0,0.0,0,DEF,DEF,0.0,473341.0,2.0,9.0,76.0,14.0,15.0,14.0,44.0,25.0,11.0,0.0,0.0,0.0,19,0,0,0,14,0,0,0,0,0,0.0,0.0,106.0,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.421,0.0,0,2.158,0.0,14,0.0,0,False
1010426,Keane Lewis-Potter,MID,Brentford,79.9,5,0,460,8,4.94,7.9,2.96,50.62,49,1,3092,0,0,0,0,0,0,36,94,7,249231.0,Keane,Lewis-Potter,107.0,98.0,107.0,MID,MID,DEF,5.0,249231.0,14.0,31.0,66.0,27.0,21.0,10.0,146.0,49.0,22.0,0.0,0.0,0.0,38,24,1,-16,0,96,-6,-196,0,0,0.0,0.0,354.0,6,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.474,0.474,21,2.868,0.553,15,-106.0,6,True
1013277,Toti António Gomes,DEF,Wolves,60.8,1,8,370,8,0.6,1.33,0.73,41.65,45,0,2613,0,0,0,0,0,0,30,79,7,510362.0,Toti António,Gomes,573.0,567.0,637.0,DEF,DEF,DEF,4.5,510362.0,3.0,15.0,147.0,43.0,25.0,17.0,116.0,61.0,18.0,0.0,0.0,0.0,31,0,0,0,18,0,0,0,0,0,0.0,0.0,370.0,10,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.548,0.548,22,3.194,0.71,20,0.0,2,False
1021382,João Pedro Junqueira de Jesus,FWD,Brighton,104.0,6,26,516,6,3.1,12.06,8.96,25.51,28,10,1946,0,0,0,0,1,0,23,126,4,475168.0,João Pedro,Junqueira de Jesus,135.0,129.0,249.0,FWD,FWD,FWD,7.5,475168.0,20.0,46.0,12.0,12.0,9.0,0.0,59.0,16.0,4.0,0.0,0.0,5.0,27,0,0,0,0,0,0,0,0,0,0.0,-60.0,456.0,22,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.667,0.593,16,4.519,0.593,-4,-60.0,-4,False
1021586,Gabriel Martinelli Silva,MID,Arsenal,131.4,4,6,422,10,4.46,11.59,7.13,26.22,25,8,2284,0,0,0,0,0,0,25,125,1,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145.0,25.0,21.0,16.0,15.0,5.0,0.0,78.0,23.0,8.0,0.0,0.0,0.0,33,0,0,0,2,0,0,0,0,0,0.0,0.0,422.0,8,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.788,0.515,18,3.909,0.545,4,0.0,2,False
1021834,Jakub Kiwior,DEF,Arsenal,53.3,0,2,178,3,0.29,0.46,0.17,14.71,15,1,1117,0,0,0,0,0,0,10,43,1,440854.0,Jakub,Kiwior,10.0,8.0,9.0,DEF,DEF,DEF,5.5,440854.0,1.0,4.0,57.0,8.0,6.0,8.0,31.0,22.0,14.0,0.0,0.0,0.0,17,0,0,0,2,0,0,0,0,0,0.0,0.0,178.0,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.529,0.412,8,2.647,0.471,2,0.0,0,False
1021929,Jacob Ramsey,MID,Aston Villa,64.1,4,3,265,5,2.18,3.77,1.59,23.99,26,1,1616,0,0,0,0,1,0,19,66,2,232653.0,Jacob,Ramsey,55.0,53.0,52.0,MID,MID,MID,5.5,232653.0,4.0,28.0,8.0,15.0,8.0,4.0,83.0,30.0,15.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,0,0.0,0.0,265.0,4,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.276,0.414,12,2.31,0.414,1,0.0,1,False
1027447,Julián Araujo Zúñiga,DEF,Bournemouth,7.2,0,0,20,0,0.1,0.1,0.0,9.69,10,0,492,0,0,0,0,0,0,7,12,2,436893.0,Julián,Araujo Zúñiga,0.0,592.0,78.0,0,DEF,DEF,4.0,436893.0,0.0,2.0,16.0,5.0,6.0,0.0,29.0,10.0,5.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.25,3,1.0,0.25,0,0.0,0,False
1030829,Jarrad Branthwaite,DEF,Everton,82.4,1,3,420,9,0.61,1.81,1.2,29.83,28,0,2509,0,0,0,0,0,0,28,88,4,480455.0,Jarrad,Branthwaite,245.0,219.0,290.0,DEF,DEF,DEF,5.5,480455.0,3.0,18.0,188.0,20.0,27.0,23.0,93.0,36.0,16.0,0.0,0.0,0.0,30,0,0,0,32,0,0,0,0,0,0.0,0.0,420.0,4,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.933,0.533,22,4.033,0.733,33,0.0,1,False
1035614,Manuel Ugarte,MID,Man Utd,36.1,2,1,318,4,0.67,1.67,1.0,29.54,33,1,1777,0,1,0,0,0,0,22,49,11,232112.0,Manuel,Ugarte,0.0,652.0,459.0,0,MID,MID,5.0,232112.0,4.0,33.0,15.0,49.0,27.0,4.0,122.0,77.0,28.0,0.0,0.0,0.0,29,0,0,0,10,0,0,0,0,0,0.0,0.0,318.0,1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.69,0.31,11,2.034,0.379,10,0.0,0,False
1050166,Anthony Elanga,MID,Nott'm Forest,133.2,11,15,535,12,5.12,9.93,4.81,38.74,35,6,2496,0,0,0,0,0,0,31,153,1,449434.0,Anthony,Elanga,378.0,432.0,486.0,MID,MID,MID,7.0,449434.0,24.0,47.0,20.0,14.0,6.0,1.0,89.0,19.0,5.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,535.0,16,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4.026,0.553,22,4.053,0.579,1,0.0,1,False
1052898,Destiny Udogie,DEF,Spurs,48.4,1,0,233,2,1.22,1.53,0.31,33.28,35,0,1923,0,1,0,0,0,0,24,43,2,487053.0,Destiny,Udogie,519.0,505.0,574.0,DEF,DEF,DEF,4.5,487053.0,1.0,38.0,28.0,47.0,22.0,6.0,111.0,75.0,28.0,0.0,0.0,0.0,25,0,0,0,4,0,0,0,0,0,0.0,0.0,233.0,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.72,0.36,10,1.88,0.4,4,0.0,0,False
1054122,Boubacar Traoré,MID,Wolves,0.3,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,476502.0,Boubacar,Traoré,574.0,534.0,649.0,MID,MID,MID,5.0,476502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1068482,Evan Ferguson,FWD,Brighton West Ham,19.5,0,2,93,1,0.65,1.78,1.13,5.65,7,1,368,0,0,0,0,0,0,3,27,0,487117.0,Evan,Ferguson,132.0,123.0,179.0,FWD,FWD,FWD,5.5,487117.0,3.0,3.0,5.0,3.0,1.0,2.0,16.0,6.0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,93.0,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.35,0.2,4,1.35,0.2,0,0.0,0,False
1070052,Amad Diallo,MID,Man Utd,106.7,8,17,569,7,3.98,8.69,4.71,31.71,30,8,1898,0,0,0,0,0,0,20,129,5,493250.0,Amad,Diallo,371.0,364.0,452.0,MID,MID,MID,6.5,493250.0,17.0,28.0,16.0,31.0,11.0,2.0,109.0,38.0,7.0,0.0,0.0,0.0,26,0,0,0,4,0,0,0,0,0,0.0,0.0,569.0,18,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.962,0.731,20,5.154,0.769,5,0.0,1,False
1070712,Joško Gvardiol,DEF,Man City,168.6,0,15,623,13,2.92,7.52,4.6,44.27,41,5,3278,0,0,0,0,0,0,36,153,2,477424.0,Joško,Gvardiol,616.0,350.0,403.0,DEF,DEF,DEF,6.0,477424.0,12.0,27.0,111.0,39.0,44.0,20.0,137.0,58.0,19.0,0.0,0.0,0.0,37,0,0,0,10,0,0,0,0,0,0.0,0.0,623.0,11,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4.135,0.676,26,4.297,0.703,6,0.0,-4,False
1073742,Julio Enciso,MID,Brighton Ipswich,33.0,3,5,224,2,1.32,4.14,2.82,22.1,22,2,1155,0,0,0,0,0,0,14,59,3,474120.0,Julio,Enciso,130.0,121.0,161.0,MID,MID,MID,5.5,474120.0,22.0,28.0,7.0,9.0,1.0,1.0,58.0,12.0,3.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,0,0,0.0,0.0,224.0,5,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.36,0.4,10,2.36,0.4,0,0.0,0,False
1076756,Brennan Johnson,MID,Spurs,127.2,6,13,461,2,1.99,12.74,10.75,38.88,38,11,2171,0,0,0,0,0,0,24,137,5,242898.0,Brennan,Johnson,450.0,491.0,580.0,MID,MID,MID,7.0,242898.0,20.0,26.0,10.0,26.0,4.0,3.0,63.0,39.0,13.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0.0,0.0,461.0,13,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.152,0.576,19,4.152,0.576,0,0.0,0,False
1077975,Armando Broja,FWD,Everton,2.8,0,0,23,2,0.11,0.22,0.11,3.82,2,0,327,0,0,0,0,0,0,4,12,1,440323.0,Armando,Broja,193.0,156.0,0.0,FWD,FWD,FWD,0.0,440323.0,0.0,4.0,4.0,1.0,1.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.0,0,1.2,0.0,0,0.0,0,False
1078788,Neco Williams,DEF,Nott'm Forest,94.1,3,8,435,10,1.54,3.83,2.29,38.5,31,1,2588,0,0,0,0,0,0,28,109,7,215136.0,Neco,Williams,467.0,437.0,508.0,DEF,DEF,DEF,5.0,215136.0,7.0,43.0,120.0,57.0,31.0,10.0,110.0,90.0,33.0,0.0,0.0,0.0,35,0,0,0,18,0,0,0,0,0,0.0,0.0,435.0,8,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.114,0.6,25,3.629,0.714,18,0.0,0,False
1079103,Jacob Greaves,DEF,Ipswich,22.0,0,0,171,2,0.21,1.52,1.31,45.51,53,1,2205,0,0,0,0,0,0,25,37,5,449429.0,Jacob,Greaves,0.0,270.0,0.0,0,DEF,DEF,0.0,449429.0,4.0,21.0,144.0,21.0,21.0,26.0,61.0,40.0,19.0,0.0,0.0,0.0,25,0,0,0,18,0,0,0,0,0,0.0,0.0,171.0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.48,0.0,0,2.2,0.0,18,0.0,0,False
1079485,Norberto Bercique Gomes Betuncal,FWD,Everton,81.8,0,11,295,4,0.44,8.33,7.89,18.8,24,8,1521,0,0,0,0,0,0,15,87,2,486385.0,Norberto Bercique,Gomes Betuncal,691.0,218.0,311.0,FWD,FWD,FWD,5.5,486385.0,23.0,23.0,24.0,6.0,4.0,2.0,40.0,14.0,8.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,295.0,11,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.9,0.5,15,2.9,0.5,0,0.0,0,False
1083796,Kevin Schade,MID,Brentford,140.4,4,12,498,10,1.75,10.2,8.45,30.66,34,11,2281,0,0,0,0,0,0,26,149,3,513418.0,Kevin,Schade,115.0,106.0,120.0,MID,MID,MID,7.0,513418.0,27.0,38.0,30.0,25.0,5.0,4.0,83.0,39.0,14.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,498.0,12,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.921,0.553,21,3.921,0.553,0,0.0,0,False
1084981,Noni Madueke,MID,Chelsea,112.5,5,12,425,6,2.86,12.48,9.62,29.55,28,7,2028,0,0,0,0,0,0,27,120,3,248857.0,Noni,Madueke,208.0,177.0,18.0,MID,MID,MID,7.0,248857.0,32.0,25.0,10.0,18.0,10.0,0.0,84.0,25.0,7.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,425.0,12,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.75,0.531,17,3.75,0.531,0,0.0,0,False
1086647,Cameron Archer,FWD,Southampton,27.6,0,4,145,2,0.72,6.43,5.71,37.31,34,2,1421,0,0,1,0,0,0,13,57,0,433979.0,Cameron,Archer,33.0,27.0,0.0,FWD,FWD,FWD,0.0,433979.0,11.0,13.0,9.0,8.0,2.0,1.0,35.0,13.0,5.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,0,0.0,0.0,145.0,5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.629,0.0,0,1.657,0.0,1,0.0,1,False
1086712,Harry Clarke,DEF,Ipswich,2.1,0,0,-5,0,0.1,0.18,0.08,9.1,10,0,377,0,1,0,0,1,0,4,1,1,232228.0,Harry,Clarke,0.0,266.0,0.0,0,DEF,DEF,0.0,232228.0,1.0,1.0,12.0,3.0,4.0,4.0,17.0,5.0,2.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,-5.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.143,0.0,0,0.143,0.0,0,0.0,0,False
1088066,Jhon Durán,FWD,Aston Villa,44.9,0,9,222,2,0.24,5.35,5.11,9.94,14,7,622,0,0,0,0,1,0,4,53,3,476344.0,Jhon,Durán,44.0,38.0,0.0,FWD,FWD,FWD,0.0,476344.0,15.0,15.0,12.0,7.0,0.0,0.0,19.0,8.0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,222.0,9,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.65,0.0,0,2.65,0.0,0,0.0,0,False
1089645,Jaden Philogene,MID,Ipswich Aston Villa,27.4,0,3,116,2,0.34,2.77,2.43,14.41,22,2,796,0,0,0,0,1,0,7,37,3,481624.0,Jaden,Philogene-Bidace,54.0,569.0,0.0,MID,MID,MID,0.0,481624.0,6.0,18.0,8.0,12.0,13.0,1.0,44.0,25.0,13.0,0.0,0.0,0.0,21,0,0,0,2,0,0,0,0,0,0.0,0.0,116.0,3,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.762,0.0,0,1.857,0.0,2,0.0,0,False
1089691,Elliot Anderson,MID,Nott'm Forest,94.0,6,8,526,13,3.51,5.55,2.04,40.36,37,2,2726,0,0,0,0,0,0,33,107,10,215379.0,Elliot,Anderson,403.0,423.0,517.0,MID,MID,MID,5.5,215379.0,7.0,58.0,68.0,56.0,31.0,9.0,207.0,92.0,36.0,0.0,0.0,0.0,37,0,0,0,36,0,0,0,0,0,0.0,0.0,526.0,9,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.892,0.514,26,3.892,0.703,37,0.0,1,False
1096327,Jakub Stolarczyk,GK,Leicester,12.2,0,0,104,2,0.0,0.0,0.0,14.83,16,0,900,0,0,0,0,0,28,10,25,1,436680.0,Jakub,Stolarczyk,0.0,304.0,0.0,0,GK,GK,0.0,436680.0,0.0,0.0,16.0,1.0,0.0,0.0,64.0,2.0,1.0,18.0,10.0,0.0,10,0,0,0,0,0,0,0,0,0,18.0,0.0,122.0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,0.0,0,2.5,0.0,0,18.0,0,False
1096353,Cole Palmer,MID,Chelsea,207.5,10,35,952,10,9.53,26.32,16.79,43.88,41,15,3193,0,0,1,0,0,0,36,214,7,244851.0,Cole,Palmer,362.0,182.0,235.0,MID,MID,MID,10.5,244851.0,51.0,60.0,19.0,20.0,11.0,1.0,106.0,34.0,14.0,0.0,0.0,4.0,37,0,0,0,2,0,0,0,0,0,0.0,-24.0,928.0,35,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5.784,0.541,20,5.838,0.541,2,-24.0,0,False
1096400,Levi Colwill,DEF,Chelsea,88.0,1,6,461,10,1.31,3.23,1.92,43.52,41,2,3150,0,0,0,0,0,0,35,109,9,460028.0,Levi,Colwill,197.0,162.0,227.0,DEF,DEF,DEF,5.0,460028.0,4.0,21.0,116.0,34.0,33.0,25.0,121.0,47.0,13.0,0.0,0.0,0.0,35,0,0,0,6,0,0,0,0,0,0.0,0.0,461.0,6,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.114,0.6,23,3.286,0.657,6,0.0,0,False
1097466,Micky van de Ven,DEF,Spurs,28.6,2,2,139,2,0.7,1.24,0.54,13.28,17,0,1014,0,0,0,0,0,0,12,32,4,491279.0,Micky,van de Ven,639.0,506.0,575.0,DEF,DEF,DEF,4.5,491279.0,2.0,9.0,38.0,6.0,10.0,8.0,63.0,10.0,4.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,139.0,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.462,0.538,7,2.462,0.538,0,0.0,0,False
