fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
850354,Bruno Guimarães Rodriguez Moura,MID,Newcastle,150.9,9,15,691,10,6.2,11.11,4.91,58.64,60,7,3264,0,0,0,0,0,37,153,8,208706.0,Bruno,Guimarães Rodriguez Moura,406.0,394.0,488.0,MID,MID,MID,6.5,208706.0,16.0,108.0,19.0,53.0,35.0,14.0,237.0,88.0,35.0,0.0,0.0,0.0,37,0,0,0,32,0,0,0,108.0,32.0,0.0,0.0,831.0,17,187,23.538,4.135,0.636,28.769,5.054,0.778,34,140.0,2,False
856685,Frank Onyeka,MID,Brentford,29.1,2,0,150,1,1.44,3.53,2.09,21.94,27,1,1147,0,0,0,0,0,11,39,8,428580.0,Frank,Onyeka,111.0,102.0,128.0,MID,MID,MID,5.0,428580.0,9.0,31.0,17.0,24.0,23.0,7.0,73.0,37.0,13.0,0.0,0.0,0.0,26,0,0,0,8,0,0,0,31.0,18.0,0.0,0.0,199.0,0,47,7.8,1.5,0.3,9.4,1.808,0.362,8,49.0,0,False
858198,Sasa Kalajdzic,FWD,Wolves,19.6,0,4,88,1,0.26,1.27,1.01,2.57,2,2,158,0,0,0,0,0,1,24,0,429414.0,Sasa,Kalajdzic,562.0,555.0,656.0,FWD,FWD,FWD,5.0,429414.0,2.0,4.0,6.0,2.0,1.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,96.0,6,26,4.8,2.182,0.436,5.2,2.364,0.473,2,8.0,2,False
859282,Daniel Muñoz,DEF,Crystal Palace,43.8,4,3,270,5,1.26,2.52,1.26,19.71,22,0,1440,0,0,0,0,0,16,56,4,247348.0,Daniel,Muñoz,792.0,211.0,256.0,DEF,DEF,DEF,5.5,247348.0,0.0,8.0,34.0,35.0,24.0,7.0,76.0,55.0,20.0,0.0,0.0,0.0,16,0,0,0,10,0,0,0,8.0,0.0,0.0,0.0,278.0,3,66,10.182,3.5,0.636,12.0,4.125,0.75,10,8.0,0,False
860914,Luis Díaz,MID,Liverpool,190.0,7,9,413,7,4.73,16.81,12.08,35.22,33,8,2625,0,0,0,0,0,32,142,3,244731.0,Luis,Díaz,303.0,327.0,383.0,MID,MID,MID,8.0,244731.0,32.0,42.0,7.0,25.0,3.0,0.0,127.0,35.0,10.0,0.0,0.0,0.0,37,0,0,0,0,0,0,0,42.0,64.0,0.0,0.0,519.0,11,144,17.75,3.838,0.48,18.0,3.892,0.486,2,106.0,2,False
860920,Eddie Nketiah,FWD,Arsenal,80.6,4,5,206,6,0.53,5.18,4.65,10.21,10,5,1065,0,0,0,0,0,10,71,3,205533.0,Eddie,Nketiah,13.0,11.0,284.0,FWD,FWD,FWD,5.5,205533.0,12.0,28.0,4.0,7.0,4.0,0.0,24.0,12.0,5.0,0.0,0.0,0.0,27,0,0,0,0,0,0,0,28.0,24.0,0.0,0.0,258.0,7,73,12.909,2.63,0.478,13.273,2.704,0.492,2,52.0,2,False
860975,Joe Willock,MID,Newcastle,12.8,0,0,60,1,0.57,1.45,0.88,8.03,9,1,415,0,0,0,0,0,5,18,0,200089.0,Joe,Willock,432.0,420.0,494.0,MID,MID,MID,5.0,200089.0,4.0,3.0,1.0,7.0,1.0,0.0,26.0,13.0,6.0,0.0,0.0,0.0,9,0,0,0,2,0,0,0,3.0,8.0,0.0,0.0,71.0,0,20,3.6,2.0,0.4,4.0,2.222,0.444,2,11.0,0,False
861447,Jordan Beyer,DEF,Burnley,18.4,1,4,236,2,0.19,0.75,0.56,20.87,23,0,1234,0,0,0,0,0,15,30,6,241231.0,Jordan,Beyer,160.0,0.0,194.0,DEF,0,DEF,4.0,241231.0,0.0,6.0,68.0,20.0,16.0,15.0,57.0,35.0,15.0,0.0,0.0,0.0,15,0,0,0,14,0,0,0,6.0,0.0,0.0,0.0,242.0,2,42,7.5,2.0,0.5,10.5,2.8,0.7,12,6.0,-2,False
862608,Kaoru Mitoma,MID,Brighton,63.2,7,7,252,1,3.56,7.05,3.49,24.64,27,3,1485,0,0,0,0,0,15,74,4,451340.0,Kaoru,Mitoma,143.0,136.0,157.0,MID,MID,MID,6.5,451340.0,15.0,23.0,11.0,6.0,5.0,1.0,68.0,13.0,7.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,23.0,30.0,0.0,0.0,305.0,6,73,11.385,3.895,0.599,11.231,3.842,0.591,-1,53.0,-1,False
863098,Matheus Santos Carneiro Da Cunha,FWD,Wolves,113.8,7,15,520,6,2.97,12.46,9.49,48.51,46,12,2438,0,0,0,0,0,29,135,9,430871.0,Matheus,Santos Carneiro Da Cunha,590.0,541.0,450.0,FWD,FWD,MID,8.0,430871.0,38.0,50.0,20.0,16.0,13.0,7.0,114.0,30.0,14.0,0.0,0.0,1.0,32,6,12,0,2,0,-72,0,50.0,76.0,0.0,-12.0,562.0,16,156,16.875,4.219,0.527,19.5,4.875,0.609,21,42.0,1,True
865131,Shandon Baptiste,MID,Brentford,11.4,1,0,83,0,0.36,1.25,0.89,3.21,5,1,222,0,0,0,0,0,2,19,1,432160.0,Shandon,Baptiste,92.0,0.0,0.0,MID,0,MID,0.0,432160.0,2.0,0.0,5.0,4.0,3.0,1.0,17.0,4.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,87.0,0,19,0.0,1.9,0.0,0.0,1.9,0.0,0,4.0,0,False
865931,Max Kilman,DEF,Wolves,74.1,0,3,592,5,1.12,2.9,1.78,67.17,65,2,3420,0,0,0,0,0,38,82,7,214048.0,Max,Kilman,563.0,524.0,605.0,DEF,DEF,DEF,4.5,214048.0,6.0,18.0,179.0,21.0,39.0,37.0,177.0,47.0,26.0,0.0,0.0,0.0,38,0,0,0,26,0,0,0,18.0,12.0,0.0,0.0,622.0,3,108,18.222,2.158,0.48,24.0,2.842,0.632,26,30.0,0,False
866201,Carlos Vinícius Alves Morais,FWD,Fulham,16.9,0,2,77,0,0.11,1.7,1.59,4.5,5,2,306,0,0,0,0,0,2,22,2,245824.0,Carlos Vinícius,Alves Morais,287.0,258.0,0.0,FWD,FWD,FWD,0.0,245824.0,5.0,2.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0,89.0,2,22,0.0,1.692,0.0,0.0,1.692,0.0,0,12.0,0,False
867414,Sandro Tonali,MID,Newcastle,19.7,0,0,86,1,0.47,1.09,0.62,6.66,5,1,437,0,0,0,0,0,5,16,2,432422.0,Sandro,Tonali,429.0,417.0,491.0,MID,MID,MID,5.5,432422.0,2.0,6.0,4.0,7.0,2.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,96.0,0,16,2.909,2.0,0.364,2.909,2.0,0.364,0,10.0,0,False
873014,Oliver Skipp,MID,Spurs,19.5,0,0,105,0,0.5,1.27,0.77,17.25,17,0,691,0,0,0,0,0,5,22,3,209042.0,Oliver,Skipp,515.0,501.0,0.0,MID,MID,MID,0.0,209042.0,1.0,12.0,6.0,12.0,3.0,1.0,36.0,18.0,6.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,12.0,2.0,0.0,0.0,119.0,0,22,0.0,1.048,0.0,0.0,1.048,0.0,0,14.0,0,False
873237,Elijah Adebayo,FWD,Luton,73.9,1,9,288,2,0.44,5.91,5.47,29.29,36,10,1405,0,0,0,0,0,16,94,1,174310.0,Elijah,Adebayo,314.0,0.0,0.0,FWD,0,FWD,0.0,174310.0,14.0,16.0,25.0,1.0,6.0,2.0,34.0,4.0,3.0,0.0,0.0,0.0,27,0,0,0,0,0,0,0,16.0,28.0,0.0,0.0,332.0,10,95,0.0,3.481,0.0,0.0,3.519,0.0,1,44.0,1,False
873289,Marc Cucurella Saseta,DEF,Chelsea,47.1,3,3,318,4,1.01,2.17,1.16,31.18,33,0,1783,1,0,0,0,0,20,44,10,179268.0,Marc,Cucurella Saseta,198.0,163.0,224.0,DEF,DEF,DEF,6.0,179268.0,4.0,35.0,33.0,38.0,22.0,13.0,96.0,62.0,24.0,0.0,0.0,0.0,21,0,0,0,2,0,0,0,35.0,8.0,0.0,0.0,361.0,3,46,7.333,2.095,0.349,7.667,2.19,0.365,2,43.0,0,False
874025,Vitalii Mykolenko,DEF,Everton,99.9,1,9,452,9,1.07,2.56,1.49,39.97,37,2,2469,0,0,0,0,0,28,101,1,224967.0,Vitalii,Mykolenko,260.0,231.0,292.0,DEF,DEF,DEF,5.0,224967.0,5.0,9.0,82.0,38.0,36.0,11.0,142.0,69.0,31.0,0.0,0.0,0.0,28,0,0,0,16,0,0,0,9.0,10.0,0.0,0.0,471.0,10,118,20.2,3.607,0.721,23.6,4.214,0.843,17,19.0,1,False
875672,Hamed Traorè,MID,Bournemouth,1.2,0,0,10,0,0.01,0.18,0.17,0.84,1,0,44,0,0,0,0,0,0,3,0,424044.0,Hamed,Traorè,87.0,67.0,93.0,MID,MID,MID,4.5,424044.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,14.0,0,3,0.667,1.0,0.222,0.667,1.0,0.222,0,4.0,0,False
877401,Calvin Bassey,DEF,Fulham,56.5,0,4,442,6,0.16,0.53,0.37,40.83,42,1,2299,0,0,0,1,0,25,66,4,232892.0,Calvin,Bassey,610.0,241.0,318.0,DEF,DEF,DEF,4.5,232892.0,2.0,11.0,80.0,29.0,28.0,11.0,171.0,49.0,20.0,0.0,0.0,0.0,29,0,0,0,6,0,0,0,11.0,4.0,0.0,0.0,457.0,4,72,14.667,2.276,0.506,16.0,2.483,0.552,6,15.0,0,False
878296,Daiki Hashioka,DEF,Luton,-4.9,0,0,72,0,0.26,0.36,0.1,12.83,21,0,592,2,0,0,0,0,6,4,0,209293.0,Daiki,Hashioka,798.0,0.0,0.0,DEF,0,DEF,0.0,209293.0,0.0,6.0,20.0,5.0,8.0,7.0,26.0,11.0,6.0,0.0,0.0,0.0,10,0,0,0,2,0,0,0,6.0,0.0,0.0,0.0,78.0,0,6,0.0,0.4,0.0,0.0,0.6,0.0,2,6.0,0,False
881500,Lyle Foster,FWD,Burnley,41.5,3,4,229,2,1.27,5.63,4.36,40.47,43,5,1898,0,0,0,1,0,22,75,0,435973.0,Lyle,Foster,168.0,0.0,217.0,FWD,0,FWD,5.0,435973.0,17.0,11.0,33.0,10.0,3.0,3.0,51.0,19.0,9.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,11.0,34.0,0.0,0.0,274.0,8,79,15.0,3.125,0.625,15.8,3.292,0.658,4,45.0,4,False
883080,Morgan Rogers,MID,Aston Villa,31.5,1,0,114,2,0.33,1.68,1.35,14.55,13,3,636,0,0,0,0,0,8,35,3,244850.0,Morgan,Rogers,803.0,54.0,47.0,MID,MID,MID,7.0,244850.0,5.0,9.0,8.0,1.0,3.0,0.0,31.0,8.0,7.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,9.0,10.0,0.0,0.0,133.0,0,35,5.0,3.182,0.455,5.0,3.182,0.455,0,19.0,0,False
888912,Mikkel Damsgaard,MID,Brentford,33.5,4,0,155,5,0.93,1.69,0.76,10.11,9,0,829,0,0,0,0,0,7,45,2,440089.0,Mikkel,Damsgaard,98.0,89.0,121.0,MID,MID,MID,6.0,440089.0,4.0,8.0,10.0,17.0,11.0,1.0,57.0,29.0,12.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,171.0,0,45,7.5,1.957,0.326,7.5,1.957,0.326,0,16.0,0,False
889534,Emile Smith Rowe,MID,Arsenal,19.7,2,0,73,3,0.4,2.26,1.86,2.1,3,0,343,0,0,0,0,0,3,25,0,209289.0,Emile,Smith Rowe,22.0,19.0,325.0,MID,MID,MID,6.0,209289.0,7.0,2.0,1.0,1.0,3.0,1.0,15.0,4.0,3.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,2.0,14.0,0.0,0.0,89.0,0,25,4.167,1.923,0.321,4.167,1.923,0.321,0,16.0,0,False
891743,Mohammed Kudus,MID,West Ham,118.0,9,13,476,3,3.48,8.54,5.06,49.5,61,8,2485,0,0,0,0,0,27,137,6,460842.0,Mohammed,Kudus,689.0,525.0,582.0,MID,MID,MID,6.5,460842.0,17.0,75.0,8.0,47.0,11.0,0.0,212.0,65.0,18.0,0.0,0.0,0.0,33,0,0,0,24,0,0,0,75.0,34.0,0.0,0.0,585.0,19,167,21.077,4.152,0.639,25.692,5.061,0.779,30,109.0,6,False
891855,Jakub Moder,MID,Brighton,14.7,0,0,89,1,0.67,1.45,0.78,12.6,13,0,608,0,0,0,0,0,6,21,2,243505.0,Jakub,Moder,144.0,137.0,0.0,MID,MID,MID,0.0,243505.0,3.0,5.0,12.0,10.0,2.0,2.0,40.0,19.0,9.0,0.0,0.0,0.0,17,0,0,0,2,0,0,0,5.0,6.0,0.0,0.0,100.0,0,23,0.0,1.235,0.0,0.0,1.353,0.0,2,11.0,0,False
901495,Albert Sambi Lokonga,MID,Luton,28.2,3,4,231,2,0.79,1.34,0.55,25.2,31,1,1304,0,0,0,0,0,16,47,4,437742.0,Albert,Sambi Lokonga,21.0,0.0,29.0,MID,0,MID,4.5,437742.0,2.0,27.0,14.0,18.0,11.0,13.0,64.0,29.0,11.0,0.0,0.0,0.0,17,0,0,0,8,0,0,0,27.0,4.0,0.0,0.0,262.0,6,57,10.444,2.765,0.614,12.667,3.353,0.745,10,31.0,2,False
904021,Romain Faivre,MID,Bournemouth,1.8,0,0,9,0,0.03,0.18,0.15,0.14,1,0,37,0,0,0,0,0,0,4,1,441240.0,Romain,Faivre,799.0,66.0,92.0,MID,MID,MID,4.5,441240.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,13.0,0,4,0.889,0.8,0.178,0.889,0.8,0.178,0,4.0,0,False
905498,Victor da Silva,DEF,Burnley,37.2,3,2,259,2,1.13,2.82,1.7,45.62,44,0,2311,0,0,0,0,0,26,60,1,441455.0,Victor,da Silva,182.0,0.0,0.0,DEF,0,DEF,0.0,441455.0,4.0,28.0,43.0,34.0,12.0,6.0,109.0,64.0,30.0,0.0,0.0,0.0,32,0,0,0,4,0,0,0,28.0,8.0,0.0,0.0,295.0,1,63,0.0,1.875,0.0,0.0,1.969,0.0,3,36.0,-1,False
906937,Anthony Gordon,MID,Newcastle,185.4,16,14,594,12,5.4,15.42,10.03,51.73,48,11,2896,0,0,0,1,0,34,183,10,232826.0,Anthony,Gordon,412.0,398.0,485.0,MID,MID,MID,7.5,232826.0,31.0,67.0,4.0,34.0,7.0,0.0,125.0,55.0,21.0,0.0,0.0,1.0,35,0,0,0,2,0,0,0,67.0,62.0,0.0,-6.0,717.0,20,191,24.4,5.229,0.697,25.467,5.457,0.728,8,123.0,6,False
914132,Rhys Norrington-Davies,DEF,Sheffield Utd,-1.4,0,0,12,0,0.0,0.0,0.0,2.58,6,0,109,0,0,0,0,0,2,2,1,443211.0,Rhys,Norrington-Davies,487.0,0.0,0.0,DEF,0,DEF,0.0,443211.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,13.0,0,2,0.0,0.4,0.0,0.0,0.4,0.0,0,1.0,0,False
916332,Luke Thomas,DEF,Sheffield Utd,0.5,0,0,80,0,0.18,0.71,0.53,21.7,29,0,916,0,0,0,0,0,11,7,3,244619.0,Luke,Thomas,693.0,305.0,0.0,DEF,DEF,DEF,0.0,244619.0,1.0,13.0,22.0,9.0,10.0,5.0,39.0,20.0,11.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,13.0,2.0,0.0,0.0,95.0,0,7,0.0,0.583,0.0,0.0,0.583,0.0,0,15.0,0,False
923312,Bryan Mbeumo,MID,Brentford,113.7,7,12,364,5,5.67,15.37,9.7,28.31,31,9,1957,0,0,0,0,0,22,127,2,446008.0,Bryan,Mbeumo,108.0,99.0,119.0,MID,MID,MID,8.0,446008.0,20.0,42.0,12.0,10.0,7.0,2.0,93.0,15.0,5.0,0.0,0.0,3.0,25,0,0,0,2,0,0,0,42.0,40.0,0.0,-18.0,428.0,14,131,15.875,5.08,0.635,16.375,5.24,0.655,4,64.0,2,False
923498,Moussa Diaby,MID,Aston Villa,142.4,11,10,429,8,4.24,11.64,7.4,35.75,40,6,2168,0,0,0,0,0,25,142,1,243557.0,Moussa,Diaby,599.0,34.0,0.0,MID,MID,MID,0.0,243557.0,23.0,15.0,5.0,5.0,9.0,1.0,62.0,12.0,7.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,15.0,46.0,0.0,0.0,490.0,12,144,0.0,3.737,0.0,0.0,3.789,0.0,2,61.0,2,False
933576,Antoine Semenyo,FWD,Bournemouth,116.8,4,14,363,8,2.19,6.87,4.69,34.41,33,8,2099,0,0,0,0,0,25,107,6,437730.0,Antoine,Semenyo,82.0,78.0,82.0,FWD,MID,MID,7.0,437730.0,31.0,24.0,20.0,17.0,6.0,2.0,111.0,24.0,7.0,0.0,0.0,0.0,33,8,8,0,0,0,-48,0,24.0,62.0,0.0,0.0,401.0,13,122,15.286,3.242,0.463,17.429,3.697,0.528,15,38.0,-1,True
933635,Ryan Giles,DEF,Luton,1.8,0,0,81,0,0.56,0.68,0.12,14.04,14,0,498,0,0,0,0,0,5,11,0,232351.0,Ryan,Giles,553.0,0.0,0.0,DEF,0,DEF,0.0,232351.0,2.0,2.0,20.0,6.0,4.0,0.0,21.0,8.0,2.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,87.0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0,6.0,0,False
933768,Curtis Jones,MID,Liverpool,43.4,1,2,171,2,1.04,3.78,2.74,19.42,19,1,1156,0,0,0,1,0,14,40,3,206915.0,Curtis,Jones,300.0,324.0,388.0,MID,MID,MID,5.5,206915.0,6.0,14.0,7.0,14.0,7.0,0.0,72.0,27.0,13.0,0.0,0.0,0.0,23,0,0,0,4,0,0,0,14.0,12.0,0.0,0.0,197.0,2,44,7.273,1.739,0.316,8.0,1.913,0.348,4,26.0,0,False
933845,Rayan Aït-Nouri,DEF,Wolves,59.1,3,6,365,3,1.81,4.93,3.12,45.79,43,2,2327,0,0,0,0,0,29,77,7,448514.0,Rayan,Aït-Nouri,545.0,533.0,402.0,DEF,DEF,DEF,6.0,448514.0,8.0,53.0,31.0,44.0,15.0,6.0,136.0,71.0,27.0,0.0,0.0,0.0,33,0,0,0,2,0,0,0,53.0,16.0,0.0,0.0,434.0,8,81,12.833,2.333,0.389,13.5,2.455,0.409,4,69.0,2,False
935379,Dejan Kulusevski,MID,Spurs,127.7,3,14,463,8,6.37,11.31,4.95,49.32,46,8,2759,0,0,0,0,0,31,130,7,445044.0,Dejan,Kulusevski,501.0,492.0,583.0,MID,MID,MID,6.5,445044.0,24.0,29.0,1.0,33.0,18.0,1.0,133.0,62.0,29.0,0.0,0.0,0.0,36,0,0,0,4,0,0,0,29.0,48.0,0.0,0.0,540.0,15,135,20.0,3.611,0.556,20.769,3.75,0.577,5,77.0,1,False
939542,Dwight McNeil,MID,Everton,120.8,8,8,515,12,7.9,11.16,3.26,45.06,39,3,2891,0,0,0,0,0,33,124,2,433154.0,Dwight,McNeil,259.0,230.0,300.0,MID,MID,MID,6.0,433154.0,15.0,33.0,27.0,27.0,22.0,7.0,177.0,44.0,17.0,0.0,0.0,0.0,35,0,0,0,6,0,0,0,33.0,30.0,0.0,0.0,578.0,9,131,20.667,3.543,0.59,21.833,3.743,0.624,7,63.0,1,False
940442,Tommy Doyle,MID,Wolves,29.5,0,0,197,3,0.87,1.29,0.42,22.22,24,0,1209,0,0,0,0,0,11,38,2,220394.0,Tommy,Doyle,351.0,544.0,0.0,MID,MID,MID,0.0,220394.0,3.0,4.0,17.0,13.0,12.0,9.0,93.0,26.0,13.0,0.0,0.0,0.0,26,0,0,0,4,0,0,0,4.0,6.0,0.0,0.0,207.0,0,42,0.0,1.462,0.0,0.0,1.615,0.0,4,10.0,0,False
941573,Pedro Porro,DEF,Spurs,134.7,8,20,720,7,6.18,9.1,2.92,58.42,54,3,3090,0,0,0,0,0,35,136,3,441164.0,Pedro,Porro,506.0,495.0,568.0,DEF,DEF,DEF,5.5,441164.0,12.0,27.0,80.0,63.0,34.0,18.0,199.0,91.0,28.0,0.0,0.0,0.0,35,0,0,0,8,0,0,0,27.0,24.0,0.0,0.0,771.0,17,141,24.727,3.886,0.706,25.636,4.029,0.732,5,51.0,-3,False
942368,Jérémy Doku,MID,Man City,125.2,10,13,391,1,5.85,8.42,2.57,16.21,19,3,1585,0,0,0,0,0,18,98,3,248875.0,Jérémy,Doku,678.0,346.0,418.0,MID,MID,MID,6.5,248875.0,19.0,33.0,2.0,22.0,9.0,0.0,75.0,39.0,17.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,33.0,38.0,0.0,0.0,462.0,14,99,15.077,3.379,0.52,15.231,3.414,0.525,1,71.0,1,False
942381,Jurriën Timber,DEF,Arsenal,3.7,0,0,4,0,0.02,0.02,0.0,0.28,0,0,70,0,0,0,0,0,1,0,2,445122.0,Jurriën,Timber,585.0,6.0,8.0,DEF,DEF,DEF,5.5,445122.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,False
942549,Billy Gilmour,MID,Brighton,57.7,3,4,354,6,2.56,3.54,0.98,36.04,37,0,2116,0,0,0,1,0,24,61,8,243568.0,Billy,Gilmour,133.0,124.0,0.0,MID,MID,MID,0.0,243568.0,5.0,30.0,14.0,16.0,11.0,9.0,132.0,26.0,10.0,0.0,0.0,0.0,30,0,0,0,2,0,0,0,30.0,10.0,0.0,0.0,394.0,4,63,0.0,2.033,0.0,0.0,2.1,0.0,2,40.0,0,False
950474,James Garner,MID,Everton,82.3,2,3,421,11,3.75,6.37,2.62,48.61,47,1,3001,0,0,0,0,0,34,87,7,232928.0,James,Garner,250.0,223.0,303.0,MID,MID,MID,5.0,232928.0,11.0,44.0,45.0,44.0,45.0,14.0,172.0,83.0,39.0,0.0,0.0,0.0,37,0,0,0,26,0,0,0,44.0,22.0,0.0,0.0,487.0,2,112,17.4,2.351,0.47,22.4,3.027,0.605,25,66.0,-1,False
950561,Darwin Núñez Ribeiro,FWD,Liverpool,154.9,11,9,397,6,4.37,20.6,16.23,25.33,25,11,2033,0,1,0,0,0,22,132,9,447203.0,Darwin,Núñez Ribeiro,293.0,316.0,397.0,FWD,FWD,FWD,6.5,447203.0,46.0,15.0,9.0,12.0,3.0,6.0,56.0,22.0,10.0,0.0,0.0,0.0,36,0,0,0,0,0,0,0,15.0,92.0,0.0,0.0,504.0,12,135,20.308,3.667,0.564,20.769,3.75,0.577,3,107.0,3,False
950829,Chris Richards,DEF,Crystal Palace,38.7,1,4,370,4,0.17,0.77,0.6,33.16,38,1,2091,0,0,0,0,0,23,62,3,427623.0,Chris,Richards,238.0,194.0,261.0,DEF,DEF,DEF,4.5,427623.0,3.0,7.0,106.0,28.0,27.0,12.0,88.0,46.0,18.0,0.0,0.0,0.0,26,0,0,0,14,0,0,0,7.0,6.0,0.0,0.0,383.0,5,77,13.778,2.385,0.53,17.111,2.962,0.658,15,13.0,1,False
951954,Cheick Doucouré,MID,Crystal Palace,18.6,0,0,141,3,0.76,1.04,0.28,13.76,12,0,920,0,0,0,0,0,11,21,2,438464.0,Cheick,Doucouré,223.0,193.0,268.0,MID,MID,MID,5.0,438464.0,2.0,1.0,9.0,17.0,20.0,2.0,74.0,34.0,17.0,0.0,0.0,0.0,11,0,0,0,10,0,0,0,1.0,4.0,0.0,0.0,146.0,0,31,4.2,1.909,0.382,6.2,2.818,0.564,10,5.0,0,False
955139,Tariq Lamptey,DEF,Brighton,21.4,3,0,155,1,0.9,1.24,0.34,14.35,20,0,908,0,0,0,0,0,10,31,3,232792.0,Tariq,Lamptey,139.0,131.0,150.0,DEF,DEF,DEF,4.5,232792.0,0.0,18.0,5.0,14.0,6.0,3.0,32.0,21.0,7.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,173.0,0,31,6.889,1.632,0.363,6.889,1.632,0.363,0,18.0,0,False
955376,Benoît Badiashile,DEF,Chelsea,29.8,1,4,267,3,0.92,1.19,0.27,25.42,31,0,1337,1,0,0,0,0,15,35,3,242880.0,Benoît,Badiashile,191.0,153.0,229.0,DEF,DEF,DEF,4.5,242880.0,1.0,6.0,65.0,15.0,18.0,14.0,82.0,21.0,6.0,0.0,0.0,0.0,18,0,0,0,8,0,0,0,6.0,2.0,0.0,0.0,275.0,5,44,7.778,1.944,0.432,9.778,2.444,0.543,9,8.0,1,False
955406,William Saliba,DEF,Arsenal,196.2,1,13,781,18,0.9,2.6,1.7,28.32,29,2,3420,0,0,0,0,0,38,164,4,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424.0,4.0,16.0,78.0,26.0,29.0,17.0,213.0,41.0,15.0,0.0,0.0,0.0,38,0,0,0,4,0,0,0,16.0,8.0,0.0,0.0,805.0,11,166,27.333,4.316,0.719,27.667,4.368,0.728,2,24.0,-2,False
955529,Matheus Luiz Nunes,MID,Man City Wolves,36.4,2,1,118,2,1.71,2.6,0.89,10.39,13,0,831,0,0,0,1,0,9,32,0,465351.0,Matheus Luiz,Nunes,566.0,356.0,407.0,MID,MID,DEF,5.5,465351.0,4.0,23.0,9.0,5.0,7.0,1.0,40.0,13.0,8.0,0.0,0.0,0.0,19,6,0,-2,0,24,0,-52,23.0,8.0,0.0,0.0,121.0,5,40,5.818,1.684,0.306,7.273,2.105,0.383,8,3.0,4,True
956169,Alfie Doughty,DEF,Luton,80.3,10,11,577,2,5.55,6.94,1.39,67.6,74,2,2923,0,0,0,0,0,34,101,5,244262.0,Alfie,Doughty,321.0,0.0,0.0,DEF,0,DEF,0.0,244262.0,8.0,9.0,36.0,40.0,31.0,9.0,185.0,63.0,23.0,0.0,0.0,0.0,37,0,0,0,0,0,0,0,9.0,16.0,0.0,0.0,602.0,12,102,0.0,2.73,0.0,0.0,2.757,0.0,1,25.0,1,False
956621,Max Aarons,DEF,Bournemouth,19.2,1,0,199,2,0.89,0.93,0.04,26.75,35,0,1233,0,0,0,0,0,13,28,1,232980.0,Max,Aarons,643.0,59.0,0.0,DEF,DEF,DEF,0.0,232980.0,0.0,26.0,21.0,19.0,8.0,5.0,75.0,29.0,10.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,26.0,0.0,0.0,0.0,225.0,0,28,0.0,1.4,0.0,0.0,1.4,0.0,0,26.0,0,False
